id,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,average_review
41422814,t,2,2,2,1.0,1.0,1.0,6523,$55.00,3,28,3,9.016666666666666
41432840,t,4,4,2,1.0,1.0,1.0,6523,$74.00,2,28,4,10.0
41434719,t,0,0,6,1.0,2.0,4.0,6523,$55.00,3,25,26,9.9
41437341,t,4,4,4,1.0,2.0,2.0,6523,$101.00,2,28,0,
41443703,t,1,1,1,1.0,1.0,1.0,6523,$38.00,2,1125,17,10.0
41444430,t,0,0,6,1.0,2.0,4.0,6523,$88.00,8,1125,10,9.816666666666666
41445978,f,1305,1305,2,1.0,,1.0,6523,$157.00,30,1125,0,
41448312,f,1,1,3,1.0,1.0,1.0,6523,$100.00,2,30,2,9.916666666666668
41452433,f,1,1,1,1.0,1.0,1.0,6523,$65.00,2,20,0,
41456875,f,1,1,4,1.0,2.0,2.0,6523,$80.00,2,30,16,9.916666666666668
41473447,f,0,0,4,2.0,2.0,3.0,6523,$165.00,80,1125,0,
41473525,f,2,2,6,2.0,2.0,3.0,6523,$299.00,2,1125,2,9.916666666666668
41475615,t,1,1,6,1.0,3.0,3.0,6523,$239.00,2,1125,1,10.0
41478625,t,2,2,2,1.5,1.0,1.0,6523,$107.00,3,14,0,
41478668,t,5,5,2,1.0,1.0,1.0,6523,$38.00,14,1125,15,9.95
41480171,t,0,0,4,1.0,1.0,2.0,6523,$106.00,1,1125,27,9.8
41482914,f,2,2,1,2.0,1.0,1.0,6523,$42.00,3,90,0,
41506149,f,1,1,2,1.0,1.0,1.0,6523,$100.00,1,5,4,10.0
41507750,f,0,0,7,4.5,4.0,3.0,6523,$320.00,4,1125,0,
41508349,t,1,1,4,1.0,1.0,1.0,6523,$54.00,1,4,8,9.75
41509873,f,2,2,5,1.0,2.0,2.0,6523,$82.00,2,1125,0,
41527521,f,1,1,4,2.0,2.0,2.0,6523,$225.00,2,1125,1,10.0
41528955,f,1,1,2,0.0,,0.0,6523,$80.00,1,1125,1,
41528983,t,9,9,2,1.0,1.0,1.0,6523,$19.00,5,1125,7,9.533333333333333
41533106,t,0,0,1,1.0,1.0,1.0,6523,$39.00,10,1125,7,10.0
41533712,t,9,9,4,1.0,2.0,2.0,6523,$40.00,15,1125,8,9.583333333333332
41535491,t,1,1,8,2.0,3.0,4.0,6523,$175.00,2,1125,8,10.0
41539055,f,1,1,5,1.0,2.0,2.0,6523,$72.00,2,1125,10,10.0
41552402,f,1305,1305,2,1.0,1.0,1.0,6523,$132.00,30,1125,1,9.833333333333332
41552449,f,1305,1305,2,1.0,1.0,1.0,6523,$72.00,30,1125,0,
41552547,f,1305,1305,2,1.0,1.0,1.0,6523,$123.00,30,1125,0,
41552601,f,1305,1305,2,1.0,1.0,1.0,6523,$127.00,30,1125,0,
41552642,f,1305,1305,4,2.0,2.0,2.0,6523,$203.00,30,1125,0,
41561377,f,0,0,4,1.0,2.0,3.0,6523,$73.00,2,1125,36,9.133333333333333
41561598,f,1,1,6,2.0,3.0,3.0,6523,$104.00,2,27,8,10.0
41571331,f,35,35,2,1.0,1.0,1.0,6523,$51.00,1,1125,26,9.483333333333334
41580889,f,4,4,8,1.0,3.0,3.0,6523,$69.00,2,1125,22,9.416666666666668
41586601,f,7,7,3,1.0,2.0,0.0,6523,$60.00,2,1125,5,8.866666666666667
41594357,f,6,6,4,1.0,1.0,2.0,6523,$318.00,2,28,7,9.916666666666668
41599525,f,1,1,4,1.0,2.0,2.0,6523,$57.00,2,39,2,6.916666666666666
41602659,f,1305,1305,2,1.0,1.0,1.0,6523,$136.00,30,1125,1,10.0
41612343,f,1,1,2,1.0,1.0,1.0,6523,$35.00,3,51,18,9.8
41616655,f,6,6,2,1.0,,2.0,6523,$296.00,1,28,3,9.566666666666666
41617584,f,1,1,4,1.0,2.0,2.0,6523,$52.00,3,30,10,10.0
41617892,f,2,2,8,1.0,2.0,2.0,6523,$129.00,2,1125,2,10.0
41618166,f,1,1,4,1.0,2.0,2.0,6523,$47.00,3,30,34,9.183333333333334
41618243,f,6,6,6,2.0,2.0,3.0,6523,$472.00,2,28,2,9.833333333333332
41618563,f,0,0,6,2.0,2.0,2.0,6523,$182.00,3,1125,25,9.9
41620006,f,6,6,4,1.0,1.0,2.0,6523,$329.00,2,28,2,9.833333333333332
41620772,f,6,6,6,1.0,2.0,3.0,6523,$439.00,2,28,7,9.116666666666667
41620912,t,9,9,2,1.0,1.0,2.0,6523,$17.00,4,1125,5,9.1
41624720,f,17,17,2,1.0,1.0,1.0,6523,$75.00,30,1125,1,9.5
41638349,f,1,1,1,1.0,1.0,1.0,6523,$58.00,2,1125,0,
41638788,f,0,0,4,2.0,2.0,2.0,6523,$90.00,1,1125,13,9.15
41642093,f,2,2,2,1.0,1.0,1.0,6523,$50.00,1,5,4,9.666666666666668
41642496,t,16,16,4,1.0,2.0,2.0,6523,$400.00,1,30,0,
41643452,f,0,0,8,1.0,3.0,6.0,6523,$89.00,2,1125,0,
41643605,t,16,16,4,1.0,2.0,2.0,6523,$400.00,1,1125,0,
41649539,f,1,1,5,1.0,2.0,3.0,6523,$85.00,2,10,2,10.0
41660507,f,1,1,4,1.0,2.0,2.0,6523,$100.00,2,1125,2,10.0
41661233,t,10,10,10,2.0,4.0,5.0,6523,$110.00,2,180,31,9.95
41662832,f,1,1,6,1.0,2.0,2.0,6523,$85.00,2,27,24,9.633333333333333
41669193,f,12,12,2,2.0,1.0,1.0,6523,$29.00,5,1125,3,7.65
41679893,t,3,3,1,1.0,1.0,1.0,6523,$30.00,3,1125,3,9.65
41692914,f,1,1,16,2.5,3.0,4.0,6523,$396.00,1,1125,50,9.633333333333333
41693169,f,12,12,4,1.0,2.0,2.0,6523,$70.00,6,1125,8,10.0
41700419,f,1305,1305,4,2.0,2.0,2.0,6523,$231.00,30,1125,0,
41708809,f,1305,1305,2,1.0,1.0,1.0,6523,$146.00,30,1125,1,10.0
41715894,t,8,8,1,1.0,1.0,1.0,6523,$40.00,31,1125,2,10.0
41717437,t,8,8,1,1.0,1.0,1.0,6523,$35.00,15,1125,1,10.0
41719893,f,12,12,4,1.0,1.0,1.0,6523,$40.00,7,1125,7,9.2
41723800,f,1,1,4,1.0,1.0,3.0,6523,$95.00,3,90,6,9.166666666666668
41737297,f,1305,1305,2,1.0,1.0,1.0,6523,$73.00,30,1125,0,
41740618,f,6,6,2,,,,6523,$0.00,1,365,0,
41740623,f,1,1,2,,,,6523,$0.00,1,365,0,
41744645,f,60,60,10,2.0,2.0,4.0,6523,$125.00,2,1125,10,8.983333333333334
41746126,f,60,60,8,1.0,1.0,4.0,6523,$87.00,2,1125,13,9.383333333333333
41746689,f,17,17,3,1.0,1.0,1.0,6523,$85.00,30,1125,0,
41746925,f,60,60,6,1.0,1.0,3.0,6523,$81.00,2,1125,18,8.433333333333334
41747373,f,60,60,16,4.0,4.0,9.0,6523,$442.00,2,1125,1,8.333333333333332
41748592,t,4,4,2,1.0,1.0,0.0,6523,$44.00,35,200,0,
41751113,t,4,4,4,1.0,2.0,2.0,6523,$67.00,3,28,24,9.85
41756352,f,1305,1305,2,1.0,,1.0,6523,$119.00,30,1125,1,9.5
41756368,f,1305,1305,2,1.0,1.0,1.0,6523,$103.00,30,1125,0,
41756386,f,1305,1305,2,1.0,1.0,1.0,6523,$130.00,30,1125,0,
41762610,f,1305,1305,2,1.0,,1.0,6523,$109.00,30,1125,0,
41762648,f,1305,1305,2,1.0,,1.0,6523,$105.00,30,1125,0,
41765913,f,0,0,4,1.0,3.0,3.0,6523,$800.00,1,1125,0,
41770007,f,0,0,2,2.0,2.0,2.0,6523,$49.00,10,1125,1,9.666666666666668
41774654,t,15,15,2,1.0,1.0,1.0,6523,$98.00,365,1125,0,
41784722,f,1,1,10,2.0,4.0,6.0,6523,$174.00,2,1125,20,10.0
41789012,f,1305,1305,2,1.0,1.0,1.0,6523,$110.00,30,1125,0,
41799036,f,1,1,4,1.0,,1.0,6523,$99.00,2,1125,2,10.0
41801137,t,4,4,12,2.5,4.0,5.0,6523,$111.00,5,1125,10,10.0
41802293,f,1,1,2,2.0,2.0,2.0,6523,$80.00,2,30,2,5.833333333333334
41805167,f,1305,1305,2,1.0,,1.0,6523,$94.00,30,1125,0,
41812235,t,0,0,4,1.0,2.0,2.0,6523,$105.00,2,1125,12,9.85
41814096,f,2,2,6,1.0,2.0,3.0,6523,$51.00,1,30,13,9.85
41818974,t,30,30,4,1.0,1.0,2.0,6523,$129.00,32,1125,0,
41820698,f,5,5,2,1.0,,1.0,6523,$49.00,2,1125,1,10.0
41821322,f,6,6,6,2.0,3.0,4.0,6523,"$2,200.00",2,28,0,
41838499,t,4,4,2,1.0,1.0,1.0,6523,$45.00,35,180,0,
41838755,t,7,7,2,1.0,,1.0,6523,$82.00,3,1125,0,
41842082,f,0,0,4,1.0,2.0,3.0,6523,$65.00,1,1125,3,10.0
41843189,f,12,12,2,2.0,1.0,1.0,6523,$32.00,7,1125,10,9.9
41856889,f,0,0,4,1.0,1.0,1.0,6523,$260.00,2,5,0,
41858037,f,0,0,2,1.0,1.0,,6523,$31.00,1,1125,0,
41858671,f,0,0,6,2.5,3.0,3.0,6523,$707.00,2,1125,13,9.816666666666666
41867473,f,1305,1305,4,2.0,2.0,2.0,6523,$190.00,30,1125,0,
41871902,f,1305,1305,2,1.0,1.0,1.0,6523,$146.00,30,1125,0,
41871960,f,1305,1305,4,2.0,2.0,2.0,6523,$158.00,30,1125,0,
41880027,f,1,1,6,1.0,2.0,2.0,6523,$250.00,1,1125,1,10.0
41880317,f,0,0,6,1.0,2.0,4.0,6523,$67.00,1,1125,25,9.483333333333334
41880370,t,22,22,4,1.0,,1.0,6523,$49.00,41,370,5,9.8
41884430,t,22,22,4,1.0,,2.0,6523,$48.00,31,370,3,10.0
41884825,t,22,22,6,1.0,2.0,2.0,6523,$59.00,41,370,4,10.0
41886216,f,12,12,2,2.0,1.0,1.0,6523,$30.00,7,1125,3,9.666666666666668
41900467,t,22,22,3,1.0,1.0,1.0,6523,$49.00,31,370,3,9.1
41902490,t,22,22,4,1.0,2.0,2.0,6523,$51.00,41,370,4,10.0
41902798,t,22,22,6,1.0,2.0,2.0,6523,$61.00,31,370,4,10.0
41902921,t,22,22,6,1.0,2.0,2.0,6523,$54.00,31,370,4,10.0
41905275,f,20,20,6,2.0,2.0,2.0,6523,$207.00,2,999,11,9.233333333333334
41907118,f,0,0,14,5.0,5.0,7.0,6523,$293.00,2,1125,7,9.2
41910266,f,1305,1305,2,1.0,,1.0,6523,$104.00,30,1125,1,10.0
41910293,f,1305,1305,2,1.0,1.0,1.0,6523,$139.00,30,1125,1,10.0
41910320,f,1305,1305,2,1.0,1.0,1.0,6523,$110.00,30,1125,0,
41910355,f,1305,1305,2,1.0,,1.0,6523,$68.00,30,1125,0,
41910390,f,1305,1305,4,2.0,2.0,2.0,6523,$247.00,30,1125,0,
41910425,f,1305,1305,2,1.0,,1.0,6523,$110.00,30,1125,1,9.833333333333332
41910929,f,12,12,2,2.0,1.0,1.0,6523,$31.00,7,1125,3,7.9833333333333325
41911629,t,9,9,2,1.0,1.0,1.0,6523,$19.00,3,1125,11,9.916666666666668
41911779,t,9,9,2,1.0,1.0,1.0,6523,$18.00,3,1125,15,9.866666666666667
41914303,f,0,0,6,2.0,3.0,4.0,6523,$160.00,4,1125,4,9.75
41927482,f,0,0,7,2.0,3.0,2.0,6523,$158.00,2,1125,6,10.0
41931248,f,1,1,6,1.0,2.0,2.0,6523,$42.00,3,30,20,9.85
41932432,f,29,29,3,1.0,1.0,1.0,6523,$66.00,1,120,34,9.45
41933251,f,29,29,5,1.0,2.0,2.0,6523,$68.00,1,1125,20,8.216666666666667
41933500,f,29,29,4,1.0,2.0,2.0,6523,$71.00,1,30,41,8.883333333333333
41934876,f,1,1,1,1.0,1.0,0.0,6523,$69.00,2,1125,1,
41938237,f,2470,2470,2,1.0,1.0,1.0,6523,$413.00,2,182,0,
41938239,f,2470,2470,2,1.0,1.0,1.0,6523,$413.00,4,182,0,
41939502,f,9,9,12,2.0,4.0,5.0,6523,$286.00,2,1125,2,9.916666666666668
41945687,f,1305,1305,2,1.0,,1.0,6523,$94.00,30,1125,0,
41947305,f,1305,1305,2,1.0,1.0,1.0,6523,$117.00,30,1125,0,
41952515,f,2470,2470,2,1.0,1.0,1.0,6523,$413.00,2,182,0,
41952522,f,2470,2470,2,1.0,1.0,1.0,6523,$413.00,2,182,0,
41957126,f,3,3,2,1.0,1.0,1.0,6523,$32.00,1,120,12,9.15
41968147,f,1305,1305,2,1.0,1.0,1.0,6523,$122.00,30,1125,0,
41976810,f,1305,1305,2,1.0,1.0,1.0,6523,$106.00,30,1125,0,
41997586,f,0,0,2,1.0,1.0,1.0,6523,$50.00,24,90,9,9.9
41998493,f,2,2,2,1.0,1.0,,6523,$50.00,2,7,1,10.0
42000500,t,2,2,2,1.0,1.0,2.0,6523,$32.00,1,30,6,9.316666666666666
42001583,t,29,29,6,2.0,2.0,4.0,6523,$101.00,2,1125,7,9.7
42003237,f,8,8,6,1.0,2.0,4.0,6523,$300.00,1,1125,3,7.266666666666667
42013270,f,0,0,4,1.0,2.0,2.0,6523,$73.00,1,1125,5,10.0
42021968,f,1,1,2,2.0,1.0,0.0,6523,$28.00,6,1125,1,7.666666666666667
42025320,f,1,1,3,1.0,2.0,1.0,6523,$45.00,1,2,1,
42034863,f,1305,1305,2,1.0,,1.0,6523,$153.00,30,1125,0,
42035537,f,1305,1305,2,1.0,,1.0,6523,$125.00,30,1125,2,9.916666666666668
42035550,f,2,2,4,1.0,2.0,2.0,6523,$85.00,2,30,5,9.6
42035578,f,1305,1305,2,1.0,,1.0,6523,$72.00,30,1125,2,9.916666666666668
42035607,f,1305,1305,4,2.0,2.0,2.0,6523,$212.00,30,1125,0,
42035664,f,1305,1305,2,1.0,,1.0,6523,$119.00,30,1125,0,
42035694,f,1305,1305,2,1.0,1.0,1.0,6523,$141.00,30,1125,0,
42037671,f,1,1,3,1.0,1.0,2.0,6523,$45.00,3,28,5,10.0
42039290,f,0,0,4,1.0,2.0,2.0,6523,$304.00,3,30,4,9.75
42039396,f,0,0,5,1.0,1.0,1.0,6523,$55.00,2,1125,6,10.0
42039681,f,35,35,2,1.0,1.0,1.0,6523,$79.00,1,150,13,9.433333333333334
42044330,t,1,1,2,1.0,1.0,1.0,6523,$100.00,1,30,25,9.9
42063243,f,0,0,1,1.0,1.0,1.0,6523,$26.00,15,1125,0,
42069708,f,5,5,10,2.0,4.0,4.0,6523,$138.00,2,1125,21,8.366666666666667
42072174,f,2,2,1,1.0,1.0,1.0,6523,$49.00,5,160,1,10.0
42073615,f,2,2,1,1.0,1.0,1.0,6523,$55.00,5,200,1,10.0
42074329,f,1,1,2,1.0,1.0,,6523,$150.00,4,30,2,10.0
42076047,t,1,1,2,1.0,,1.0,6523,$81.00,3,15,45,10.0
42077271,t,5,5,2,2.0,1.0,1.0,6523,$39.00,3,1125,1,9.666666666666668
42077586,t,5,5,2,2.0,1.0,1.0,6523,$35.00,3,1125,2,9.75
42077696,t,5,5,2,2.0,1.0,1.0,6523,$42.00,3,1125,2,9.833333333333332
42088534,t,3,3,8,3.5,4.0,4.0,6523,$255.00,6,1125,0,
42090152,f,1,1,12,3.5,5.0,6.0,6523,$358.00,2,1125,8,9.25
42093111,t,15,15,4,2.0,2.0,2.0,6523,$150.00,31,1125,2,9.916666666666668
42097144,t,0,0,3,1.0,1.0,2.0,6523,$60.00,2,1125,56,9.9
42098378,t,0,0,8,1.0,2.0,5.0,6523,$102.00,1,1125,5,9.266666666666666
42099197,t,1,1,6,1.0,2.0,3.0,6523,$119.00,1,1125,16,9.95
42104804,f,1,1,2,2.0,2.0,1.0,6523,$65.00,1,1125,3,7.7333333333333325
42108143,f,4,4,4,1.0,1.0,0.0,6523,$134.00,1,5,1,10.0
42108472,f,4,4,8,1.0,1.0,0.0,6523,$354.00,1,1125,0,
42109083,f,4,4,1,8.0,1.0,0.0,6523,$23.00,1,14,1,7.0
42113240,t,30,30,4,1.0,1.0,2.0,6523,$99.00,32,1125,1,9.333333333333332
42114303,f,1,1,2,1.0,1.0,1.0,6523,$120.00,1,1125,3,6.766666666666667
42115574,f,1305,1305,2,1.0,1.0,1.0,6523,$104.00,30,1125,0,
42118610,f,0,0,4,1.0,2.0,2.0,6523,$111.00,1,6,10,9.9
42122222,t,5,5,2,2.0,1.0,1.0,6523,$45.00,3,1125,1,10.0
42122291,t,5,5,2,2.0,1.0,1.0,6523,$39.00,3,1125,0,
42122343,t,5,5,2,2.0,1.0,1.0,6523,$39.00,3,1125,0,
42131313,f,1,1,2,1.0,,1.0,6523,$60.00,1,3,2,8.0
42133038,t,0,0,8,2.0,3.0,4.0,6523,$92.00,2,28,10,10.0
42136381,f,4,4,1,1.0,1.0,1.0,6523,$50.00,2,14,0,
42137101,f,4,4,4,1.0,2.0,2.0,6523,$150.00,7,30,0,
42142600,t,0,0,4,1.0,2.0,3.0,6523,$65.00,2,1125,39,10.0
42144424,f,0,0,2,1.0,,,6523,$70.00,1,14,5,9.666666666666668
42144809,f,0,0,4,2.0,2.0,2.0,6523,$150.00,2,3,0,
42153615,f,1,1,4,1.0,1.0,2.0,6523,$61.00,3,31,44,9.433333333333334
42156256,f,1,1,2,1.0,1.0,1.0,6523,$35.00,2,1125,1,10.0
42156774,t,1,1,6,1.0,2.0,2.0,6523,$106.00,1,1125,17,9.75
42172548,f,0,0,6,1.0,2.0,2.0,6523,$500.00,3,1125,0,
42173686,f,0,0,3,1.0,1.0,1.0,6523,$81.00,2,1125,6,9.85
42174639,f,0,0,4,1.0,1.0,1.0,6523,$100.00,2,1125,0,
42176076,t,1,1,2,1.0,1.0,1.0,6523,$68.00,2,4,16,10.0
42181134,t,7,7,4,1.5,1.0,1.0,6523,$321.00,1,1125,14,10.0
42195424,f,1305,1305,2,1.0,,1.0,6523,$128.00,30,1125,1,10.0
42197468,f,0,0,5,1.0,2.0,2.0,6523,$100.00,2,1125,7,9.916666666666668
42201555,t,5,5,6,2.0,3.0,3.0,6523,$172.00,32,75,0,
42206583,f,1,1,2,1.0,1.0,,6523,$50.00,1,1125,0,
42213121,f,7,7,4,1.0,1.0,2.0,6523,$110.00,1,1125,36,8.883333333333333
42223307,t,1,1,5,1.0,3.0,3.0,6523,$115.00,3,21,20,9.9
42227997,f,2,2,4,1.0,2.0,2.0,6523,$45.00,1,1125,3,9.266666666666666
42234135,f,0,0,3,1.0,1.0,2.0,6523,$170.00,3,5,0,
42234877,t,5,5,4,2.0,1.0,2.0,6523,$75.00,3,1125,1,9.666666666666668
42243729,f,1,1,14,2.0,5.0,5.0,6523,$434.00,2,30,5,9.916666666666668
42251978,f,1,1,4,1.0,1.0,1.0,6523,$75.00,1,5,3,10.0
42253324,f,0,0,6,2.0,2.0,3.0,6523,$250.00,2,1125,0,
42272194,f,0,0,1,1.0,,0.0,6523,$44.00,29,45,1,10.0
42276669,t,26,26,5,2.0,2.0,2.0,6523,$96.00,1,27,11,10.0
42279886,f,14,14,5,1.0,1.0,3.0,6523,$72.00,1,1125,34,9.616666666666667
42293012,f,6,6,6,2.0,2.0,3.0,6523,$250.00,30,1125,0,
42309994,t,1,1,8,2.0,3.0,4.0,6523,$350.00,2,7,25,9.9
42315805,t,9,9,2,1.0,1.0,1.0,6523,$19.00,5,1125,5,9.466666666666667
42322642,f,0,0,2,1.0,1.0,,6523,$55.00,1,1125,10,9.0
42324385,f,0,0,2,1.0,1.0,,6523,$55.00,1,1125,14,8.683333333333334
42324891,f,2,2,1,0.0,1.0,1.0,6523,$30.00,2,1125,2,8.416666666666668
42325084,f,0,0,2,1.0,1.0,0.0,6523,$52.00,1,1125,7,8.883333333333333
42325104,f,2,2,1,1.0,1.0,1.0,6523,$33.00,2,1125,1,8.666666666666668
42325487,f,0,0,4,2.0,2.0,3.0,6523,$125.00,2,1125,0,
42325585,f,0,0,2,1.0,1.0,,6523,$37.00,1,1125,15,9.3
42341070,f,0,0,2,1.0,1.0,1.0,6523,$90.00,1,2,2,10.0
42343586,f,20,20,6,2.0,2.0,2.0,6523,$205.00,2,399,4,8.5
42348297,t,22,22,4,1.0,,2.0,6523,$43.00,41,370,4,10.0
42351786,t,22,22,6,1.0,2.0,2.0,6523,$70.00,41,370,2,10.0
42353268,f,1,1,6,1.0,2.0,3.0,6523,$179.00,2,1125,1,9.833333333333332
42354616,f,36,36,4,1.0,1.0,2.0,6523,$90.00,31,1125,0,
42358168,f,2,2,4,1.0,2.0,2.0,6523,$47.00,1,1125,4,6.75
42361025,t,1,1,8,1.0,3.0,4.0,6523,$103.00,1,15,29,9.766666666666666
42364678,f,1,1,2,2.0,1.0,1.0,6523,$50.00,1,1125,0,
42366362,t,9,9,2,1.0,1.0,1.0,6523,$18.00,3,1125,5,9.8
42382376,f,1,1,4,1.0,2.0,2.0,6523,$78.00,1,27,2,6.666666666666666
42395555,f,1305,1305,2,1.0,1.0,1.0,6523,$129.00,30,1125,0,
42395595,f,1305,1305,2,1.0,1.0,1.0,6523,$131.00,30,1125,0,
42401598,f,1305,1305,2,1.0,1.0,1.0,6523,$105.00,30,1125,0,
42401687,f,1305,1305,2,1.0,,1.0,6523,$119.00,30,1125,0,
42401729,f,1305,1305,4,2.0,2.0,2.0,6523,$234.00,30,1125,0,
42401841,f,1305,1305,2,1.0,,1.0,6523,$68.00,30,1125,0,
42403118,f,1305,1305,2,1.0,,1.0,6523,$90.00,30,1125,1,10.0
42404130,t,0,0,3,1.5,1.0,2.0,6523,$30.00,2,45,19,9.583333333333332
42407370,t,1,1,8,2.0,2.0,5.0,6523,$155.00,3,1125,13,9.816666666666666
42409017,f,0,0,2,1.5,1.0,,6523,$275.00,4,4,0,
42411368,f,2,2,2,1.0,1.0,1.0,6523,$23.00,1,5,0,
42411670,f,1,1,4,1.0,2.0,2.0,6523,$75.00,2,1125,5,10.0
42414675,t,3,3,6,1.0,3.0,5.0,6523,$222.00,3,45,12,10.0
42414939,f,28,28,7,1.0,3.0,3.0,6523,$70.00,1,300,7,9.533333333333333
42426693,f,1305,1305,2,1.0,1.0,1.0,6523,$106.00,30,1125,1,6.0
42426790,f,1305,1305,2,1.0,1.0,1.0,6523,$125.00,30,1125,0,
42427579,f,1305,1305,2,1.0,1.0,1.0,6523,$141.00,30,1125,0,
42427889,f,1305,1305,2,1.0,,1.0,6523,$68.00,30,1125,0,
42427971,f,1305,1305,2,1.0,1.0,1.0,6523,$162.00,30,1125,0,
42428071,f,1305,1305,2,1.0,1.0,1.0,6523,$118.00,30,1125,0,
42437789,f,1,1,1,1.0,1.0,,6523,$28.00,1,21,0,
42450317,t,1,1,4,1.0,2.0,2.0,6523,$45.00,1,25,14,9.25
42452457,t,2,2,2,1.0,1.0,1.0,6523,$63.00,1,1125,30,9.85
42455933,f,2,2,4,1.0,2.0,3.0,6523,$125.00,2,90,0,
42463118,f,1305,1305,2,1.0,1.0,1.0,6523,$144.00,30,1125,0,
42471401,t,9,9,2,1.0,1.0,1.0,6523,$18.00,3,1125,1,8.5
42475336,f,0,0,2,1.0,,0.0,6523,$65.00,31,91,2,10.0
42484945,f,0,0,15,3.5,4.0,3.0,6523,$600.00,2,1125,2,10.0
42503305,t,5,5,6,2.0,3.0,3.0,6523,$175.00,28,1125,0,
42507104,f,1,1,3,1.0,1.0,1.0,6523,$92.00,2,1125,1,10.0
42514649,t,11,11,4,1.0,1.0,1.0,6523,$119.00,3,300,12,9.9
42528496,t,30,30,4,1.0,1.0,2.0,6523,$128.00,32,1125,1,10.0
42533691,f,0,0,2,1.0,1.0,1.0,6523,$35.00,2,5,3,9.483333333333334
42534378,t,2,2,3,1.0,,0.0,6523,$120.00,3,1125,0,
42536970,f,12,12,6,3.0,3.0,3.0,6523,$375.00,2,1125,2,9.333333333333332
42537331,t,1,1,2,1.0,1.0,1.0,6523,$31.00,1,65,9,9.833333333333332
42538061,f,0,0,2,1.5,1.0,1.0,6523,$350.00,2,180,0,
42540437,f,1,1,2,1.0,1.0,1.0,6523,$42.00,3,30,8,10.0
42556357,f,3,3,3,1.0,1.0,2.0,6523,$62.00,1,29,2,9.666666666666668
42557661,f,1305,1305,4,2.0,2.0,2.0,6523,$159.00,30,1125,0,
42561485,t,3,3,1,1.0,1.0,1.0,6523,$25.00,1,1125,1,10.0
42561490,f,2,2,4,2.0,2.0,2.0,6523,$99.00,91,1125,0,
42566678,f,7,7,2,1.0,,1.0,6523,$110.00,1,28,3,9.916666666666668
42566712,f,7,7,2,1.0,,1.0,6523,$110.00,1,28,0,
42566739,f,7,7,2,1.0,,1.0,6523,$160.00,1,28,0,
42566754,f,7,7,3,1.0,,1.0,6523,$115.00,1,28,0,
42566771,f,7,7,4,1.0,,0.0,6523,$110.00,1,28,0,
42566775,f,7,7,4,1.0,,1.0,6523,$115.00,1,28,0,
42566786,f,7,7,4,1.0,,1.0,6523,$115.00,1,28,0,
42568181,t,30,30,4,1.0,1.0,2.0,6523,$129.00,32,1125,0,
42568499,t,30,30,4,1.0,1.0,1.0,6523,$95.00,32,1125,0,
42568650,t,30,30,6,2.0,2.0,3.0,6523,$155.00,32,1125,0,
42568942,t,30,30,3,1.0,1.0,1.0,6523,$105.00,32,1125,0,
42573566,t,2,2,16,2.0,6.0,8.0,6523,$400.00,2,1125,5,10.0
42586969,f,2,2,2,1.5,1.0,,6523,$180.00,1,1125,0,
42588723,f,0,0,10,2.5,4.0,4.0,6523,$208.00,2,60,2,10.0
42598993,f,10,10,7,2.0,3.0,7.0,6523,$126.00,2,1125,25,9.566666666666666
42608790,f,2,2,4,1.0,1.0,,6523,$85.00,3,1125,2,7.75
42609434,f,0,0,2,1.5,1.0,1.0,6523,$75.00,2,1125,0,
42610558,f,17,17,1,4.0,1.0,1.0,6523,$15.00,2,46,0,
42611298,f,1,1,16,3.5,5.0,8.0,6523,$245.00,3,1125,5,9.716666666666667
42628340,f,0,0,10,2.0,3.0,4.0,6523,$407.00,2,29,3,10.0
42638201,t,1,1,4,1.0,1.0,1.0,6523,$85.00,3,1125,16,9.8
42639593,f,1,1,2,1.0,1.0,1.0,6523,$30.00,1,3,2,
42641591,f,12,12,7,3.0,3.0,3.0,6523,$370.00,2,1125,0,
42643190,f,0,0,2,1.0,1.0,0.0,6523,$50.00,2,4,1,8.833333333333332
42663228,f,20,20,6,2.0,2.0,2.0,6523,$163.00,2,299,0,
42663561,f,29,29,4,1.0,1.0,2.0,6523,$70.00,10,999,21,9.133333333333333
42664435,f,29,29,4,1.0,1.0,2.0,6523,$58.00,10,999,33,9.566666666666666
42664668,f,29,29,4,1.0,1.0,2.0,6523,$57.00,10,999,19,9.766666666666666
42670833,f,0,0,2,1.0,1.0,2.0,6523,$120.00,2,1125,0,
42674499,f,0,0,10,2.0,3.0,3.0,6523,$64.00,2,60,28,9.383333333333333
42687137,t,0,0,2,1.0,1.0,1.0,6523,$45.00,3,45,18,9.9
42688174,t,80,80,2,2.0,2.0,2.0,6523,$250.00,60,1125,0,
42688758,f,1305,1305,2,1.0,1.0,1.0,6523,$111.00,30,1125,0,
42688942,f,1305,1305,2,1.0,,1.0,6523,$123.00,30,1125,0,
42688955,f,1305,1305,2,1.0,,1.0,6523,$121.00,30,1125,0,
42688978,f,1305,1305,4,2.0,2.0,2.0,6523,$168.00,30,1125,0,
42689499,f,1305,1305,2,1.0,1.0,1.0,6523,$123.00,30,1125,0,
42689539,f,0,0,2,1.0,1.0,1.0,6523,$125.00,2,30,3,9.916666666666668
42689852,t,10,10,2,2.0,1.0,1.0,6523,$32.00,2,1125,53,9.533333333333333
42706361,t,80,80,2,2.0,2.0,2.0,6523,$240.00,60,1125,0,
